clean_text,target_label,split,is_synthetic
"@ndrf we need rescue team @ 12th st & highway 1 in jupiter florida, 5 ppl trapped underwater, pls hurry #FloridaDisaster",Resource Requests,train,True
"PLEASE HELP my mom got injured in landslide at 23rd st & eldridge new york city, need ambulance pls send help ASAP #NYCRescue",Resource Requests,train,True
"group of 50 need food & water at 321 w main st in oklahoma city, ppl r starving including kids, pls send supplies NOW #OKCaid",Resource Requests,train,True
"urgent need help ppl @ 234 e liberty st in san francisco, 4 families trapped in 1 apt w 3 babies, pls send help ASAP #SFCrisis",Resource Requests,train,True
"plz ppl send diapers & formula ASAP, we r 10 pregnant women & 5 babies at 12 e broadway in topeka kansas #TopekaAid",Resource Requests,train,True
"@fema need medical aid @ 456 stony island ave in chicago, bunch of ppl hurt in tornado, pls send docs & ambulances ASAP #ChicagoDisaster",Resource Requests,train,True
"help ppl we r 5 ppl stranded @ 345 w 125th st in harlem, no power, no water, pls send generator & bottled water ASAP #NYCAid",Resource Requests,train,True
"URGENT pls send rescue crew to our location 12 families trapped in flooded houses on 3rd st, old town, kerala, near police station #KeralaFloods @NDRF",Resource Requests,train,True
"need urgent medical aid for 5yr kid, type 1 diabetic, at my home in 101, beach rd, surat, gujrat. contact 98765 43210 #HurricaneHelp @RedCross",Resource Requests,train,True
"PLEASE HELP us with food & water, 200 ppl stranded in shelter, opp to govt school, khadki, pune. dont leave us hungry pls 90234 56789 #MaharashtraFloods @NGOIndia",Resource Requests,train,True
need gas cans & portable gen sets pls to restore power at our community center in haiti. 50 people waiting 2b treated @unicef @RedCross,Resource Requests,train,True
"pls donate baby supplies - formula, diapers & clothes for 10 orph kids at ashram, guruvayur, kerala. contact 94443 21234 #KeralaRelief @ChildFundIntl",Resource Requests,train,True
"group of 12 need shelter, blankets & warm food at our camp in cyclone ravaged village, chattisgarh. pls help @NDRF @GoI_MHA",Resource Requests,train,True
"send rescue boats 2 our location - 50 families stuck on 1st floor bldgs, main road, kerala. pls hurry @CDSIndia #KeralaFloods",Resource Requests,train,True
"need water purification tablets pls to supply to 30 families in flood affected area, lucknow. contact 94543 67890 #UttarPradeshFloods @NGOIndia",Resource Requests,train,True
"pls provide transport 4 our 1 yr old daughter, medical emergency, in flood hit village, odisha. @OdishaPolice @NDRF",Resource Requests,train,True
"any1 with generators pls help 300 ppl at our shelter, near college, hyderabad. dont 4get us pls #TelanganaFloods @TelanganaGov",Resource Requests,train,True
URGENT pls help 50 elderly w/medical conditions in downtown Miami need oxygen tanks & wheelchairs ASAP #FloridaFloods @RedCross,Resource Requests,train,True
"HELP NEEDD! 20 ppl stuck in attic in #KeralaFloods affected area, need rescue team ASAP @NDRF #KeralaRelief",Resource Requests,train,True
"Group of 12 need FOOD & WATER at shelters in #HurricaneHelp Sanibel Island, pls send ASAP pls @SalvationArmyUS",Resource Requests,train,True
PLEASE HELP my 2yr old grandson needs formula & diapers @HurricaneMariaRelief @PuertoRicoFEMA,Resource Requests,train,True
"@RedCross need your help in #HurricaneHelp Puerto Rico, our hospital is running out of MEDsupplies #PuertoRicoRelief",Resource Requests,train,True
NEED POWER in #CaliforniaFires Solano Co. 500 ppl w/ no electric need generators ASAP #CaliforniaFireRelief,Resource Requests,train,True
"Urgent pls help 150 ppl stranded in #KeralaFloods, need boats to rescue them ASAP @NDMA #KeralaFloodsRelief",Resource Requests,train,True
"10 families in #TexasFloods need SHELTER, pls contact @RedCross for assistance #TexasFloodsRelief",Resource Requests,train,True
"PLEASE help our neighbors in #HurricaneHelp North Carolina, they need CASH & FOOD ASAP #NCRelief",Resource Requests,train,True
"URGENT pls help my mom needs MED AID in #KeralaFloods, need ambulance & doctors ASAP @NDRF #KeralaFloodsAid @DrReddy",Resource Requests,train,True
"URGENT: 20 ppl stuck @ 345 main st, oakland, ca need FOOD & WATER ASAP! Plz RT #CaliforniaFloods @RedCross",Resource Requests,train,True
"HELP NEEDED: Group of 12 (ages 2-8) @ 123 5th st, brooklyn, ny need BABY SUPPLIES (diapers, formula, etc). Pls DM @NDRF",Resource Requests,train,True
"@RedCross pls send medical aid to 456 elm st, new orleans, la ASAP. Our grandma (87) needs oxygen tank & medication #HurricaneHelp",Resource Requests,train,True
"PLEASE HELP! Family of 4 (2 yr old, mom diabetic) stuck @ 789 park ave, manhattan, ny. Need WATER, FOOD & MEDICAL SUPPLIES ASAP #NYCFloods",Resource Requests,train,True
"URGENT: 10 families (30 ppl) @ 234 lake shore dr, chicago, il need EMERGENCY SHELTER. Plz RT & DM @NDRF",Resource Requests,train,True
"@NDRF group of 5 ppl (2 seniors, 1 w/ heart condition) @ 567 riverside rd, philadelphia, pa need RESCUE & MEDICAL AID ASAP #PAFloods",Resource Requests,train,True
"PLEASE SEND SHELTER, FOOD & WATER to 8901 w 6th st, los angeles, ca. 25 people, incl 5 seniors, need aid ASAP #CaliforniaWildfires",Resource Requests,train,True
"GROUP OF 18 NEED FOOD, WATER & SHELTER ASAP @ 345 jackson st, atlanta, ga. Pls DM @RedCross",Resource Requests,train,True
"@NDRF pls send 2 generators to 1234 broadway, san francisco, ca ASAP. Power outage affects 50 ppl w/ medical needs #CAWeather",Resource Requests,train,True
"10 FAMILIES (30 ppl) @ 8900 w 7th st, dallas, tx need EMERGENCY TRANSPORT (buses, etc) ASAP. Plz RT & DM @NDRF",Resource Requests,train,True
"KERALA FLOODS: pls help a group of 10 elderly ppl stranded in Kallil, Thrissur. Need rescue & basic amenities ASAP. @NDRF @RedCross #KeralaFloods",Resource Requests,train,True
"URGENT: Our family of 5 in Karimpadam, Kollam needs drinking water, food, & medical aid 4 my dad's diabetic condition. Plz help. @IndianRedCross #KeralaFloods",Resource Requests,train,True
"Kerala needs shelter 4 over 500 displaced ppl in Poonthura, Thiruvananthapuram. We need help with tents, blankets & basic essentials. Plz donate! @NDRF #KeralaFloods",Resource Requests,train,True
"PLEASE HELP: Evacuated ppl in Kaloor, Ernakulam need power for medical equipment & water purification systems. We r running out of time! @IndianRedCross #KeralaFloods",Resource Requests,train,True
"Group of 12 need food, water & shelter in Puthupally, Kottayam ASAP. Plz help! @NDRF #KeralaFloods",Resource Requests,train,True
Kerala Floods: urgent request 4 medical aid in Kozhikode. We need ambulances & medics 2 attend 2 critical cases in Edakkad & Mambaram villages. @RedCross #KeralaFloods,Resource Requests,train,True
"URGENT: 2 families in Kottar, Thiruvananthapuram need rescue 4 their 5 kids stuck in the floodwaters. Plz help! @NDRF #KeralaFloods",Resource Requests,train,True
"Its been 5 days since the floods in Kochi. We r in desperate need of baby supplies like diapers, milk powder & baby food. Plz help! @IndianRedCross #KeralaFloods",Resource Requests,train,True
"Kerala Floods: a group of 15 ppl stranded in Pallikkunnu, Alappuzha need transport 2 reach the nearest relief camp. Plz help! @NDRF #KeralaFloods",Resource Requests,train,True
"PLEASE HELP: Our family in Paravur, Ernakulam lost our only vehicle in the flood. We need transport 2 reach the relief camp. Plz donate! @RedCross #KeralaFloods",Resource Requests,train,True
URGENT HELP NEEDED AT KALKUTTA RESCUE SHELTER 500 PEOPLE WATERS & FOOD SHORTAGE PLEASE DM @NDRF & @SOSINDIA #KolkattaFloods #HelpNeeded,Resource Requests,train,True
PLS HELP WE R IN NEED OF DIAPERS & FORMULA 4 8 BABIES AT BANDAR DESA PRIMARY SCHOOL - 1000 BABIES ARE IN NEED OF THESE ITEMS #MalaysiaFloods #BabySupplies,Resource Requests,train,True
"GROUP OF 12 NEPALI CITIZENS NEED EMERGENCY SHELTER, FOOD & WATER AT SATHYA SAI FLOOD RELIEF CENTER, BODH GAYA - CONTACT 9431234567 @NDMAINDIA #BiharFloods #NepaliCommunity",Resource Requests,train,True
"PLEASE HELP 200 DISPLACED FAMILIES IN NEW ORLEANS NEED FOOD, WATER & MEDICAL AID @RedCross @FEMA #HurricaneHelp #NewOrleans",Resource Requests,train,True
WE NEED 5 EMERGENCY DOCTORS & 10 AMBULANCES AT RAJIV GANDHI SHIP FLOOD RELIEF CENTER IN MUMBAI @NDRF #MumbaiFloods #MedicalAid,Resource Requests,train,True
"PLEASE SEND FOOD, WATER & CLOTHES TO 500 FLOOD AFFECTED FAMILIES IN SINDH, PAKISTAN - DROP OFF AT MIRPUR FLOOD RELIEF CENTER @RedCrescent #PakistanFloods #SindhFloods",Resource Requests,train,True
GROUP OF 30 NEED POWER GENERATORS @ Kohima - contact 9865432100 @NDRF #NagalandPowerOutage # Kohima,Resource Requests,train,True
"PLEASE HELP 300 RESIDENTS OF HARRISON ST, KENTUCKY, NEED EMERGENCY SHELTER & FOOD, WATER @FEMA @RedCross #KentuckyFloods",Resource Requests,train,True
WE NEED HELP AT CHENNAI RESCUE CENTER WE HAVE 20 PEOPLE W/HEART CONDITIONS NEEDING OXYGEN TANKS @NDRF #ChennaiFloods #MedicalSupplies,Resource Requests,train,True
EMERGENCY HELP NEEDED AT GUATEMALA CITY RESCUE SHELTER 150 PEOPLE NEED MEDICAL AID & SHELTER CONTACT 5021234567 @RedCross #GuatemalaEarthquake,Resource Requests,train,True
"PLEASE WE NEED WATER ASAP in Sector 3, Lucknow, ppl r dyin of dehydration, plz send asap! #LucknowFloods @NDRF @RedCross",Resource Requests,train,True
"WE R in shanty town, Nairobi, 50 ppl affected, need SHOWER & BATH facilities ASAP, pls help! #NairobiHelp @UNICEF @WFP",Resource Requests,train,True
"URGENT NEED FOR MEDICAL SUPPLIES (bandages, antibiotics, IV fluids) in New Orleans, 12 ppl, 3 w/chronic diabetes, pls send meds ASAP! #NewOrleansRecovery @RedCross @CDCgov",Resource Requests,train,True
"GROUP OF 12 NEED RESCUE NOW, Trapped in a Hotel, Miami, floodwaters rising, pls send help NOW! #MiamiFloods @FEMA @NatlGuard",Resource Requests,train,True
"WE R AT THE BRINK OF DISASTER, Need food, water, shelter for 200 ppl in Kerala, plz send help ASAP! #KeralaFloods @PMOIndia @GoKerala",Resource Requests,train,True
"CALLING OUT 4 TRANSPORTATION HELP, Buses r stuck in floodwaters, we need 4-6 buses 2 evacuate 100 ppl 2 safer areas pls! #AssamFloods @NDRF @AssamGovt",Resource Requests,train,True
"WE R IN A MEDICAL EMERGENCY, Need oxygen, dialysis machines 4 10 ppl w/ chronic health conditions, Send ASAP pls! #TennesseeFloods @TennesseGov @RedCross",Resource Requests,train,True
"GROUP OF 7 NEED BABY SUPPLIES, Diapers, formula 4 1yr old & 3yr old, in a shelter, pls send ASAP! #HurricaneHelp @WFP @UNICEF",Resource Requests,train,True
"PLEASE SEND POWER GENERATORS 4 our village, 50 ppl r w/o electricity, Need it ASAP 4 medical needs & communication! #PhilippinesTyphoon @DOSTPh @Power sector",Resource Requests,train,True
"WE R AT RISK OF WATERBORNE DISEASES, Need Chlorine tablets 4 water purification, 1,000 ppl affected, pls send ASAP! #SomaliaFloods @FAO @UNICEF",Resource Requests,train,True
PLEASE HELP! group of 12 ppl in #Houston need FOOD & WATER @RedCross we r stuck under a bridge by 610 loop & I-10 #HarveyRelief,Resource Requests,train,True
URGENT 2 ppl need Oxygen @NDRF we r at 123 street rd apt 202 in #Mumbai its flooding fast #MumbaiFlood,Resource Requests,train,True
WHO CAN BRING US POWER? group of 40 ppl stranded in #KeralaFloods need generators @NDRF we r in #Wayanad district near #Mananthavadi,Resource Requests,train,True
NEED BABY SUPPLIES! my 2 yr old is out of formula and diapers @AmericanRedCross we r at 456 Main st #Charleston #HurricaneFlorence,Resource Requests,train,True
CALLING OUT FOR TRANSPORT! ppl w/medical conditions r stuck @NDRF we r near #ConeyIsland boardwalk in #Brooklyn #HurricaneHelp,Resource Requests,train,True
PLEASE HELP OUR NEIGHBOURS! 30 ppl r stranded @RedCross we need FOOD & WATER @123 Oak st in #Toronto #OttawaFlood,Resource Requests,train,True
GROUP OF 25 PPL IN #Florida NEED MEDICAL AID @NDRF please send docs & nurses ASAP @123 Beach rd #Miami,Resource Requests,train,True
WE NEED SHELTER! 12 ppl r homeless @RedCross we r at 456 Broadway in #NewYorkCity #NYCflood,Resource Requests,train,True
WHO CAN HELP US WITH RESCUE? my mom @78 yrs old is stuck in her house @123 Park ave in #Tampa #HurricaneMichael,Resource Requests,train,True
PLEASE SHARE! group of 15 ppl r stranded @AmericanRedCross we need power & FOOD @NDRF @123 Elm st in #Cleveland #ColumbusFlood,Resource Requests,train,True
help pls we r running out of clean water in eastside manchester our 2 yr old girl has diarrhea and needs safe drinking water #flooding #ukhelp,Resource Requests,train,True
"PLEASE HELP 12 ppl stuck on 3rd floor of apartment complex @ 1458 main st, oakland, need rescue ASAP #OaklandFloods #CAhelp",Resource Requests,train,True
WE NEED BABY SUPPLIES 20 bottles of formula & diapers 2 & up for 30 babies orphaned by hurricane katrina in new orleans pls rt & help #BabyAid #HurricaneRelief,Resource Requests,train,True
"@redcross & @ndrf we need food for 50 elderly ppl stranded in kutupalong refugee camp, need help ASAP pls #RohingyaRefugees",Resource Requests,train,True
WE ARE DROWNING UNDER FLOODWATERS IN KAKINADA our neighbor Mr.Raj lost his oxygen tank pls send medical aid & ambulances ASAP #IndiaFloods,Resource Requests,train,True
WE NEED GENERATORS FOR MEDICAL CENTRE IN TROPICAL STORM HATTIE @BahamasGov pls help us provide medical care to ppl in need,Resource Requests,train,True
houston police need help locating 200 ppl missing in harvey floodwaters pls share ur contacts & information #HoustonFloods,Resource Requests,train,True
OUR VILLAGE IN FLOOD ZONE NEED RESCUE BOATS to save 100 ppl trapped in homes please help send aid #FloodRescue #BangladeshRelief,Resource Requests,train,True
our hospital in puerto rico has run out of medicine 4 patients in kidney failure need dialysis pls send meds & medical staff ASAP #PuertoRico #HurricaneRelief,Resource Requests,train,True
PLEASE WE NEED WATER ASAP in #HurricaneFlorence hit areas of #WilmingtonNC - 30 ppl stranded at 123 Main St. @FEMA pls help,Resource Requests,train,True
anyone in #Miami can pls help a group of 12 need food & shelter 4 the night @RedCross #HurricaneHelp,Resource Requests,train,True
our hospital in #KeralaFloods hit area of Thiruvananthapuram is running out of medical supplies pls donate ASAP @NDRF #KeralaFloodsRelief,Resource Requests,train,True
can someone pls bring us oxygen cylinders 2 #CycloneIdai hit town of Beira Mozambique? 50 people here need them @UNICEF #Mozambique,Resource Requests,train,True
@CityOfLagos if you have generators pls share w/ us here in #LagosFloods hit area of Ogudu - we r on 23rd & 42nd street need power ASAP #LagosFloods,Resource Requests,train,True
any medical professionals in #HurricaneMaria hit area of Bayamon pls help - 17 ppl here have diabetes & need insulin now @AmericanRedCross #HurricaneMaria,Resource Requests,train,True
can ppl in #Houston pls donate water & non-perishable food 2 our shelter on 4211 Bissonnet St - 75 ppl here need it ASAP #HurricaneHarvey,Resource Requests,train,True
group of 30 ppl need rescue in #TyphoonOmpong hit area of Cagayan Valley - pls contact @DOST_PHL for assistance ASAP #OmpongPH,Resource Requests,train,True
plz share this - we have 50 babies in NICU in #KeralaFloods hit area of Trivandrum need formula milk ASAP @WHO #KeralaFloodsRelief,Resource Requests,train,True
can someone pls help us get a generator 2 our school on 12th & Oak St in #HurricaneFlorence hit area of #WilmingtonNC - 200 kids here need power for laptops ASAP @FEMA #FlorenceRelief,Resource Requests,train,True
"HELP PLEASE @NDRF 100+ people stranded in Bhagalpur, need 4 boats 2 navigate to safety #BiharFloods",Resource Requests,train,True
URGENT @RedCross need medical aid 4 20 kids stuck in basement in Chennai #ChennaiFloods,Resource Requests,train,True
GROUP OF 12 NEED FOOD & WATER ASAP @WorldFoodProgram pls send aid 2 our addr #CalamityResponse,Resource Requests,train,True
@NDRF WE ARE IN UTTAR PRADESH FLOOD ZONE need rescue team ASAP #UttarPradeshFlood,Resource Requests,train,True
PLEASE HELP MY MOM IS IN LABOR need ambulance ASAP in Surat #SuratFloods,Resource Requests,train,True
@NDRF WE HAVE 50 PEOPLE SHELTERING IN SCHOOL NEED POWER FOR LIGHT #OdishaFloods,Resource Requests,train,True
WHO IS HELPING @RedCross need transport 2 evacuate elderly ppl in Kerala #KeralaFloods,Resource Requests,train,True
DESPERATE NEED OF BABY SUPPLIES @WorldVision need diapers & milk 4 50 infants #AssamFloods,Resource Requests,train,True
PLEASE DM IF YOU CAN SEND POWER GENERATORS to our area in Haryana #HaryanaFloods,Resource Requests,train,True
@WorldFoodProgram PLEASE HELP WE ARE STUCK IN JHARKHAND FLOOD NEED FOOD & WATER #JharkhandFlood,Resource Requests,train,True
"PLEASE HELP @NDRF our neighbor's house is submerged in water in Sector 7, Meerut, need emergency rescue assistance ASAP #UttarPradeshFlooding",Resource Requests,train,True
"group of 12 need shelter pls @RedCross, have been stuck on Delhi-Mumbai highway for 24hrs, pls arrange tents & food ASAP #IndiaCyclone",Resource Requests,train,True
"WE NEED MEDICINE @WHO! 20 ppl in slum colony, Mumbai, got infected w/ cholera after monsoon, pls send meds ASAP #MumbaiFloods",Resource Requests,train,True
