id,message,original,genre,event,split,target_label,clean_text,text_length,word_count,pred_label,correct
1049,I am in Mole St. Nicolas. We have received alot of people who have arrived without anything. We badly need humanitarian aid to help these refugees.,"Nan Mlsennikola nou gen anpil moun ki soti Ptoprens ki pa gen anyen nan men yo, bezwen ed imanite mwen se yon manm kwawouj nan vil sa a se Valbrun Jorel",direct,haiti_earthquake,test,Critical Rescue,i am in mole st. nicolas. we have received alot of people who have arrived without anything. we badly need humanitarian aid to help these refugees.,147,26,Resource Requests,False
24539,"Finally, efforts are being made to coordinate humanitarian assistance provided through this operation with UNHCR, who are responsible for the implementation of the voluntary repatriation scheme that started in April this year.",,news,,test,Critical Rescue,"finally, efforts are being made to coordinate humanitarian assistance provided through this operation with unhcr, who are responsible for the implementation of the voluntary repatriation scheme that started in april this year.",226,32,Situational Awareness,False
1329,"Good evening, I live turbe, in Village Livia. My house has been destroyed with everything in it. I live in the yard. The neighborhood hasn't received any aid. Help, please help us.","Bonswa, m abite turbe nan vilage livia, kay mwen kraze ak tout sak ladanl m gen 3 timoun se nan lakou m ye zon nan poko jwenn okenn sekou, tanpri eden",direct,haiti_earthquake,test,Critical Rescue,"good evening, i live turbe, in village livia. my house has been destroyed with everything in it. i live in the yard. the neighborhood hasn't received any aid. help, please help us.",180,32,Situational Awareness,False
17439,"The five workers dug a narrow passage through the thick snow over the past day, enabling rescuers outside to get them out.",,news,,test,Critical Rescue,"the five workers dug a narrow passage through the thick snow over the past day, enabling rescuers outside to get them out.",122,22,Irrelevant,False
21759,"We have more than 1,000 oil workers checking and repairing wells around the clock, Liu was quoted as saying.",,news,,test,Irrelevant,"we have more than 1,000 oil workers checking and repairing wells around the clock, liu was quoted as saying.",108,19,Critical Rescue,False
21599,The injured policeman was shifted to the district headquarter hospital.,,news,,test,Irrelevant,the injured policeman was shifted to the district headquarter hospital.,71,10,Critical Rescue,False
8409,there is a rumor circulating saying that they will stop with the distribution of aid. ,"Genyon rim k'ap kouri, ki di yo koupe ed alimante a nan Potoprens?",direct,haiti_earthquake,test,Irrelevant,there is a rumor circulating saying that they will stop with the distribution of aid.,85,15,Situational Awareness,False
20889,Their villages and farms on the frontline of the Afghan civil war were pillaged and destroyed by the Taliban and much of the once fertile and prosperous Shomali plain reduced to a barren wasteland.,,news,,test,Irrelevant,their villages and farms on the frontline of the afghan civil war were pillaged and destroyed by the taliban and much of the once fertile and prosperous shomali plain reduced to a barren wasteland.,197,34,Situational Awareness,False
21139,"A critical shortage of latrines and access to clean water in some camps is contributing to squalid conditions with some residents using the polluted river water for washing, cleaning and cooking.",,news,,test,Irrelevant,"a critical shortage of latrines and access to clean water in some camps is contributing to squalid conditions with some residents using the polluted river water for washing, cleaning and cooking.",195,31,Resource Requests,False
21099,"In this year's plague, the worst on record for Mauritania since 1988, locusts have been unwelcome passengers in countless vehicles, many of which get overheated and break down owing to the number of the insects who get stuck in their radiators.",,news,,test,Irrelevant,"in this year's plague, the worst on record for mauritania since 1988, locusts have been unwelcome passengers in countless vehicles, many of which get overheated and break down owing to the number of the insects who get stuck in their radiators.",244,41,Situational Awareness,False
6719,Good evening --- I would like you to pass this message for me. There is a place called Fort-Jacques (Donte?): These people never received anything. Pass this message for me please. ,Bonswa mwen tarin min nou pase mesaj sa poumwen gin fjak donte yo pajanm voye anyin bay moun sayo pasel pou mesi,direct,haiti_earthquake,test,Irrelevant,good evening --- i would like you to pass this message for me. there is a place called fort-jacques donte? these people never received anything. pass this message for me please.,177,31,Resource Requests,False
21549,"The farm, which was rehabilitated in 2008 as part of the government's Return to Agriculture programme (REVA), boasts a borehole with a diesel pump that feeds a sprinkler network covering 10 hectares; a mini pivot system extends irrigation to a further five hectares.",,news,,test,Irrelevant,"the farm, which was rehabilitated in 2008 as part of the government's return to agriculture programme reva , boasts a borehole with a diesel pump that feeds a sprinkler network covering 10 hectares a mini pivot system extends irrigation to a further five hectares.",264,44,Situational Awareness,False
6819,I need further explanations please. ,Mwen bezwen plis eksplIkasyon svp,direct,haiti_earthquake,test,Irrelevant,i need further explanations please.,35,5,Resource Requests,False
20929,"In 123 blocks (sub-districts) of the state, crop damage is reported to be 100 per cent, affecting a population of more than four million.",,news,,test,Irrelevant,"in 123 blocks sub-districts of the state, crop damage is reported to be 100 per cent, affecting a population of more than four million.",135,24,Situational Awareness,False
21789,In Units 2 and 3 fresh water is being continuously injected through the fire extinguisher lines at indicated rates of 7 m3/h and 7 m3/h respectively using temporary electric pumps with off-site power.,,news,,test,Irrelevant,in units 2 and 3 fresh water is being continuously injected through the fire extinguisher lines at indicated rates of 7 m3 h and 7 m3 h respectively using temporary electric pumps with off-site power.,200,35,Situational Awareness,False
7109,"WE NEED WORK AND ALL OF US TO GET PAID BY THE GOVERNMENT,THE DECENTRALISATION WE ARE WAITING FOR ","SA PA KONVINK MWEN. SE TRAVAY, MANJE, EPI POU LETA PEYE TOUT ANPLWAYEL YO. SE SA NOU BEZWEN. DESANTRALIZASYON NAP TANN. MESI",direct,haiti_earthquake,test,Irrelevant,"we need work and all of us to get paid by the government,the decentralisation we are waiting for",96,18,Resource Requests,False
