tweet_id,tweet_text,class_label,event,split,event_set,target_label,clean_text,text_length,word_count,label,predicted_label,true_label
1110908083314835457,"No amount of manufactured lies from the usual sections will divert us from assisting the victims of Cyclone Idai. In rendering such assistance, the team on the ground is assisting everyone regardless of one’s political affiliation.#CycloneIdai",other_relevant_information,cyclone_idai_2019,test,set1,Situational Awareness,"no amount of manufactured lies from the usual sections will divert us from assisting the victims of cyclone idai. in rendering such assistance, the team on the ground is assisting everyone regardless of one s political affiliation.cycloneidai",242,37,0,Volunteering and Donations,Situational Awareness
1111559239548526592,More aid is still required for #CycloneIdaiZW victims‼️,rescue_volunteering_or_donation_effort,cyclone_idai_2019,test,set1,Volunteering and Donations,more aid is still required for cycloneidaizw victims,52,8,2,Resource Requests,Volunteering and Donations
1107665397371801600,"Our Deepest Condolences. We understand that there is a critical need for clean water in the worst affected areas, and have arranged for deliveries. #CycloneIdaiZW #CycloneIdai",sympathy_and_support,cyclone_idai_2019,test,set1,Situational Awareness,"our deepest condolences. we understand that there is a critical need for clean water in the worst affected areas, and have arranged for deliveries. cycloneidaizw cycloneidai",173,26,0,Volunteering and Donations,Situational Awareness
1110768700951592961,"Just found out a second cousin had moved to teach in Chimanimani- His entire family (himself, wife and 4 kids) cant be located. They are believed to have been buried under the rubble. Gosh what a disaster - my mom is pretty heartbroken #CycloneIdai",missing_or_found_people,cyclone_idai_2019,test,set1,Critical Rescue,"just found out a second cousin had moved to teach in chimanimani- his entire family himself, wife and 4 kids cant be located. they are believed to have been buried under the rubble. gosh what a disaster - my mom is pretty heartbroken cycloneidai",245,44,1,Situational Awareness,Critical Rescue
1107383591917547520,"Almost 850,000 people – around half of whom are estimated to be children – have been affected by severe flooding in #Malawi and #Mozambique, with the numbers set to rise as #CycloneIdai moves west.",other_relevant_information,cyclone_idai_2019,test,set1,Situational Awareness,"almost 850,000 people around half of whom are estimated to be children have been affected by severe flooding in malawi and mozambique, with the numbers set to rise as cycloneidai moves west.",190,32,0,Critical Rescue,Situational Awareness
1106958884923686914,"RT @tbsena04: ALA is collecting food and clothes. We are at No. 2 Princess Drive, Newlands, Harare. Call 0782001880 #CycloneIdai .",rescue_volunteering_or_donation_effort,cyclone_idai_2019,test,set1,Volunteering and Donations,"ala is collecting food and clothes. we are at no. 2 princess drive, newlands, harare. call 0782001880 cycloneidai .",115,19,2,Resource Requests,Volunteering and Donations
1115917268452560896,"Access to safe, chlorinated drinking water is essential to reduce the risk of cholera transmission. UNICEF is supporting the water, sanitation and hygiene interventions related to cholera prevention and response in Sofala. #CycloneIdai",other_relevant_information,cyclone_idai_2019,test,set1,Situational Awareness,"access to safe, chlorinated drinking water is essential to reduce the risk of cholera transmission. unicef is supporting the water, sanitation and hygiene interventions related to cholera prevention and response in sofala. cycloneidai",234,33,0,Volunteering and Donations,Situational Awareness
1110870511607865344,"Were crowdsourcing info to assist the relief efforts! Check it outὄ7  To contribute -Tweet helpful info &amp; use the hashtags #CycloneIdai, #CycloneIdaiZW or #CycloneIdaiMZ -Email cycloneidairelief@gmail.com -DM us -Add info anonymously on the webpage",other_relevant_information,cyclone_idai_2019,test,set1,Situational Awareness,"were crowdsourcing info to assist the relief efforts! check it outὄ7 to contribute -tweet helpful info and use the hashtags cycloneidai, cycloneidaizw or cycloneidaimz -email cycloneidairelief.com -dm us -add info anonymously on the webpage",240,34,0,Volunteering and Donations,Situational Awareness
1108652649677811712,"Mozambiques Land and Environment Minister says 15,000 people still need to be rescued and at least 217 people have died in the country following Cyclone Idai",injured_or_dead_people,cyclone_idai_2019,test,set1,Critical Rescue,"mozambiques land and environment minister says 15,000 people still need to be rescued and at least 217 people have died in the country following cyclone idai",157,26,1,Volunteering and Donations,Critical Rescue
1116449632261943296,#Mozambique : Lisbon sends 25t of food aid in aftermath of Cyclone Idai  #Portugal,other_relevant_information,cyclone_idai_2019,test,set1,Situational Awareness,mozambique lisbon sends 25t of food aid in aftermath of cyclone idai portugal,77,13,0,Volunteering and Donations,Situational Awareness
1107700803576516608,@JCTZimbabwe is concerned &amp; disturbed with the catastrophe in Chimanimani and Chipinge due to #CycloneIdai. Children have been displaced and separated from their guardians. Some have lost their lives. We call for concerted effort in rendering assistance to the affected.,other_relevant_information,cyclone_idai_2019,test,set1,Situational Awareness,is concerned and disturbed with the catastrophe in chimanimani and chipinge due to cycloneidai. children have been displaced and separated from their guardians. some have lost their lives. we call for concerted effort in rendering assistance to the affected.,258,39,0,Critical Rescue,Situational Awareness
1115996776912248836,"A line of people waiting to see the medical team. They line up and stand in line all day. The team could only see about 100 patients per day, but 200 or more would be waiting in line. @MobileMedicsInt #cycloneidai #malaria #cholera #careforlife #Mozambique #beira",rescue_volunteering_or_donation_effort,cyclone_idai_2019,test,set1,Volunteering and Donations,"a line of people waiting to see the medical team. they line up and stand in line all day. the team could only see about 100 patients per day, but 200 or more would be waiting in line. cycloneidai malaria cholera careforlife mozambique beira",240,44,2,Resource Requests,Volunteering and Donations
1110430648500740098,@StarFMNews This is the problem with going through gvt. Our gvt is Zanu PF. They will always abuse every opportunity like they are doing right now with the donated food in Chimanimani.,not_humanitarian,cyclone_idai_2019,test,set1,Irrelevant,this is the problem with going through gvt. our gvt is zanu pf. they will always abuse every opportunity like they are doing right now with the donated food in chimanimani.,172,31,3,Volunteering and Donations,Irrelevant
1108658226260779008,"Cyclone #Idai, the @UN says may be the worst ever weather disaster to strike the Southern Hemisphere. People have been forced into camps without proper sanitation, @WorldVision is deeply concerned about the children.",displaced_people_and_evacuations,cyclone_idai_2019,test,set1,Critical Rescue,"cyclone idai, the says may be the worst ever weather disaster to strike the southern hemisphere. people have been forced into camps without proper sanitation, is deeply concerned about the children.",198,31,1,Situational Awareness,Critical Rescue
1112958610512896000,"The US @usembassyharare remains one of the only credible and strategic partner to help the country navigate the 21st century, guaranteeing real value for our people",not_humanitarian,cyclone_idai_2019,test,set1,Irrelevant,"the us remains one of the only credible and strategic partner to help the country navigate the 21st century, guaranteeing real value for our people",147,25,3,Situational Awareness,Irrelevant
1110478487717064704,I dont think most people actually appreciate the magnitude of this catastrophe. Miles of land completely engulfed in water. I reckon putting the dead at 1000 is very unrealistic. #CycloneIdai,other_relevant_information,cyclone_idai_2019,test,set1,Situational Awareness,i dont think most people actually appreciate the magnitude of this catastrophe. miles of land completely engulfed in water. i reckon putting the dead at 1000 is very unrealistic. cycloneidai,190,30,0,Critical Rescue,Situational Awareness
1107603482218037248,"#CycloneIdai: Lands, Agriculture, Water, Climate &amp; Rural Resettlement Minister Perrance Shiri said the special forces that have been deployed in Manicaland are carrying out their operations on foot as bad weather has hindered the use of air transport to rescue marooned victims.",other_relevant_information,cyclone_idai_2019,test,set1,Situational Awareness,"cycloneidai lands, agriculture, water, climate and rural resettlement minister perrance shiri said the special forces that have been deployed in manicaland are carrying out their operations on foot as bad weather has hindered the use of air transport to rescue marooned victims.",278,42,0,Volunteering and Donations,Situational Awareness
1107982314607394816,"Today, I express my gratitude all the members of the police and army as well as other partners involved in the rescue efforts. We never know your names, but we understand the risk you are taking to save our fellow countrymen and women #CycloneIdai #HopeSpringsEternal #Ngiyabonga",sympathy_and_support,cyclone_idai_2019,test,set1,Situational Awareness,"today, i express my gratitude all the members of the police and army as well as other partners involved in the rescue efforts. we never know your names, but we understand the risk you are taking to save our fellow countrymen and women cycloneidai hopespringseternal ngiyabonga",276,46,0,Volunteering and Donations,Situational Awareness
1108347145629954048,"OCHA Rosea team is in Beira, #Mozambique, supporting the coordination of the humanitarian response in the aftermath of the #CycloneIdai. Needs are dire and the full extent of the damage is yet to be known.",rescue_volunteering_or_donation_effort,cyclone_idai_2019,test,set1,Volunteering and Donations,"ocha rosea team is in beira, mozambique, supporting the coordination of the humanitarian response in the aftermath of the cycloneidai. needs are dire and the full extent of the damage is yet to be known.",203,35,2,Situational Awareness,Volunteering and Donations
1110268059363799041,No effort has been spared in response to #CycloneIdai says Dr. Makumbe DMO of Chipinge Hospital briefing #UN Snr officials. He said that crisis management has been achieved including by expanding beds on floor &amp; w/strong partnerships. Preparations underway to prevent outbreaks,rescue_volunteering_or_donation_effort,cyclone_idai_2019,test,set1,Volunteering and Donations,no effort has been spared in response to cycloneidai says dr. makumbe dmo of chipinge hospital briefing un snr officials. he said that crisis management has been achieved including by expanding beds on floor and w strong partnerships. preparations underway to prevent outbreaks,277,43,2,Situational Awareness,Volunteering and Donations
