id,message,original,genre,event,split,target_label,clean_text,text_length,word_count,pred_label,correct
23319,"Kenya Red Cross Society?s assessment indicates the need for evacuation and resettlement of people, provision of tents to 3,157 households affected, relief food, river bank protection to avoid more water over flow, reconstruction of the main bridge connecting Lokori to Morulem and other centers.",,news,,test,Critical Rescue,"kenya red cross society?s assessment indicates the need for evacuation and resettlement of people, provision of tents to 3,157 households affected, relief food, river bank protection to avoid more water over flow, reconstruction of the main bridge connecting lokori to morulem and other centers.",295,44,Situational Awareness,False
27519,The emergency food and other assistance needs for a growing number of persons displaced by war or drought in this region - plus the needs of an increasingly desperate local population - can be projected to increase substantially over the next twelve months.,,news,,test,Critical Rescue,the emergency food and other assistance needs for a growing number of persons displaced by war or drought in this region - plus the needs of an increasingly desperate local population - can be projected to increase substantially over the next twelve months.,257,43,Irrelevant,False
2749,I'm unable - all of my family was killed I've been hit here in the street. Please help me,MWEN PA KAPAB TOUT FANMIY MWEN MOURI KAY MWEN KRAZE SE NAN LARI MAP DOMI MWEN PA KONN SA POUM FE TANPRI EDEM,direct,haiti_earthquake,test,Critical Rescue,i'm unable - all of my family was killed i've been hit here in the street. please help me,89,19,Resource Requests,False
5879,"please declare the people on the head of the block (I think - translator) on Bolosse Avenue. They are shooting. Every night at 6pm, the people who live here have to give up the area. There are prisoners who came to hide here. Please save the people of Bolosse. ","Vole declare mounn sou dal blok tet 2avni bolos ya pede tire, chak 6pm abitan zonn nan se bay zonn. gen prizonie vinn kache tanpri pote pap bolos sekou",direct,haiti_earthquake,test,Critical Rescue,"please declare the people on the head of the block i think - translator on bolosse avenue. they are shooting. every night at 6pm, the people who live here have to give up the area. there are prisoners who came to hide here. please save the people of bolosse.",258,49,Resource Requests,False
8779,"I need to make my pasport,My house has been destroyed.So what should I do? And I lost all my documents. ",Mwen bezwen fe yon pasp kay mwen kraze ki sa pou m' f. mwen pedi tout pys mwen yo.,direct,haiti_earthquake,test,Critical Rescue,"i need to make my pasport,my house has been destroyed.so what should i do? and i lost all my documents.",103,20,Situational Awareness,False
18449,"A severe storm in mid-March with snow, dust and winds gusting to 40m / second caused further havoc, blowing a number of roofs off buildings, destroying 53 Gers and killing another 53,000 livestock.",,news,,test,Critical Rescue,"a severe storm in mid-march with snow, dust and winds gusting to 40m second caused further havoc, blowing a number of roofs off buildings, destroying 53 gers and killing another 53,000 livestock.",195,32,Situational Awareness,False
2629,If all my family dies can I find someone to go with?,SI TOUT FANMIM MOURI ESKE MKA JWENN YON MOUN PATI AVEM?,direct,haiti_earthquake,test,Critical Rescue,if all my family dies can i find someone to go with?,52,12,Irrelevant,False
2619,what are you doing about people dying of hunger?? i would like to have some water,Kisa nap fe avek moun ka p mouri anba grangou ki nan mawoty yo men yon ti dlo nou pa bayo si pat bondye yo tap mouri,direct,haiti_earthquake,test,Critical Rescue,what are you doing about people dying of hunger?? i would like to have some water,81,16,Resource Requests,False
18659,"In pure desperation, she and the children set out on foot recently, tracking three days across parched terrain and areas of famine and war to come to dust filled Dollo Ado in search of food and water.",,news,,test,Critical Rescue,"in pure desperation, she and the children set out on foot recently, tracking three days across parched terrain and areas of famine and war to come to dust filled dollo ado in search of food and water.",200,37,Situational Awareness,False
17439,"The five workers dug a narrow passage through the thick snow over the past day, enabling rescuers outside to get them out.",,news,,test,Critical Rescue,"the five workers dug a narrow passage through the thick snow over the past day, enabling rescuers outside to get them out.",122,22,Situational Awareness,False
